2.780000000000000249e-01;1.127247619296842425e-02;-1.548976450409838591e-02;8.966184653421512962e+01;-3.890857293421162240e+02
2.800000000000000266e-01;1.147533208647263589e-02;-1.545263811177674008e-02;8.143434217876858838e+01;-3.905107480854158553e+02
2.820000000000000284e-01;1.124026537218407104e-02;-1.517067841623314338e-02;7.292401509611217136e+01;-3.923351428067247184e+02
2.840000000000000302e-01;1.031466092073828403e-02;-1.454794846660084108e-02;6.418602206560512968e+01;-3.934337177195635604e+02
2.860000000000000320e-01;1.133989092448748834e-02;-1.493939133823512545e-02;5.556349835290087924e+01;-3.946689935079876932e+02
2.880000000000000338e-01;1.213338967466965831e-02;-1.612157559291354375e-02;4.688216470923349277e+01;-3.958482108970895297e+02
2.899999999999999800e-01;1.066426773427304499e-02;-1.558695148815653596e-02;3.829490925412513036e+01;-3.965506585302945268e+02
2.919999999999999818e-01;1.170330512197579644e-02;-1.522778724443410447e-02;2.986479257517048680e+01;-3.971662672019928095e+02
2.939999999999999836e-01;1.077315688089701060e-02;-1.526635173696862594e-02;2.098997642296817290e+01;-3.975965041779071498e+02
2.959999999999999853e-01;1.152857185748204331e-02;-1.561229738244356013e-02;1.230142214515228360e+01;-3.977406477656475090e+02
2.979999999999999871e-01;1.143797982843954703e-02;-1.581648044372913411e-02;3.691996868375149177e+00;-3.980223095189483615e+02
2.999999999999999889e-01;9.996338663286516435e-03;-1.515412247501852182e-02;-4.956104098563415938e+00;-3.979627423559317663e+02
3.019999999999999907e-01;1.099592543178888951e-02;-1.497881670183239498e-02;-1.351176228459422113e+01;-3.975692912298134729e+02
3.039999999999999925e-01;1.185202735659857468e-02;-1.551716435005628947e-02;-2.235692616710378644e+01;-3.970419719280591835e+02
3.059999999999999942e-01;1.203914710343760575e-02;-1.593136648072234623e-02;-3.095937345995707091e+01;-3.964947530553996558e+02
3.079999999999999960e-01;1.138971156721574340e-02;-1.550753515864253772e-02;-3.963900372023439900e+01;-3.952810588978387614e+02
3.099999999999999978e-01;1.198967828652594547e-02;-1.579583146788340192e-02;-4.834186542596491876e+01;-3.946469343921078803e+02
3.119999999999999996e-01;1.082994955478265575e-02;-1.527405138770487544e-02;-5.675975689389889567e+01;-3.934624145442249983e+02
3.140000000000000013e-01;9.974262098377728938e-03;-1.521585449917584390e-02;-6.543504925521193627e+01;-3.919502797667204845e+02
3.160000000000000031e-01;1.136310571391747036e-02;-1.590685200032790000e-02;-7.408147552769747790e+01;-3.905078154459487791e+02
3.180000000000000049e-01;9.455517792185516926e-03;-1.481965423438595143e-02;-8.258537046783587243e+01;-3.884614616154325404e+02
